,yl18_bu_ac,yl18_moist_pct,field,crop18,yl18_rm_code,yl16_nn_bu_ac,yl16_nn_dist_m,crop16,pro18_nn_pct,pro18_nn_dist_m,pro16_nn_pct,pro16_nn_dist_m,n18_lbs_ac,n16_lbs_ac,elev_m,slope_deg,aspect_cos,aspect_sin,tpi30,ndvi15,ndvi16,ndvi17,ndre15,ndre16,ndre17,clre15,clre16,clre17,ndvi18,prec2017ant,prec2018jul,prec2018mar,gdd2018mar,gdd2018jul,ndre18,clre18,x,y,n18_date,crop17,N
97,63.5334,10.5,henrys,hrww,0,43.96,3.12,ww,12.4,13.73,11.68,3.41,20.6,0.0,858.59,1.0,0.69,0.72,0.57,0.01,0.64,0.13,0.01,0.4,0.05,0.05,1.8,0.22,0.5,,,,56.11,1848.89,0.32,1.48,47.883690405107814,-110.54838898506146,2018-04-06,hrww,20
98,59.9915,10.3,henrys,hrww,0,44.19,3.12,ww,11.66,12.96,11.68,3.25,20.6,0.0,858.59,1.0,0.69,0.72,0.57,0.01,0.64,0.13,0.01,0.4,0.05,0.05,1.8,0.22,0.5,,,,56.11,1848.89,0.32,1.48,47.88371039034374,-110.54838857518625,2018-04-06,hrww,20
99,60.5705,10.3,henrys,hrww,0,25.67,3.16,ww,11.72,3.11,11.58,3.21,42.46,17.69,858.51,0.0,0.95,0.31,0.52,0.0,0.63,0.12,0.01,0.39,0.05,0.05,1.8,0.24,0.48,,,,56.11,1848.89,0.28,1.27,47.88381791034373,-110.54867250519048,2018-04-06,hrww,20
100,65.9195,10.5,henrys,hrww,0,30.4,3.06,ww,11.72,5.77,11.58,8.63,42.46,17.94,858.54,1.0,0.93,-0.37,0.47,0.0,0.64,0.12,0.01,0.39,0.05,0.04,1.8,0.23,0.5,,,,56.11,1848.89,0.31,1.47,47.88373805843233,-110.54867450538885,2018-04-06,hrww,20
101,61.9525,10.3,henrys,hrww,0,26.12,3.09,ww,11.72,8.0,11.58,10.74,42.46,17.94,858.54,1.0,0.93,-0.37,0.47,0.0,0.64,0.12,0.01,0.39,0.05,0.04,1.8,0.23,0.5,,,,56.11,1848.89,0.31,1.47,47.88371802604993,-110.54867485540974,2018-04-06,hrww,20
102,55.9618,10.7,henrys,hrww,0,28.41,3.14,ww,11.72,1.3,11.58,4.72,42.46,17.94,858.51,0.0,0.95,0.31,0.52,0.0,0.63,0.12,0.01,0.39,0.05,0.05,1.8,0.24,0.48,,,,56.11,1848.89,0.28,1.27,47.8837783851078,-110.54867359506494,2018-04-06,hrww,20
103,62.5342,10.5,henrys,hrww,0,29.14,3.19,ww,11.72,0.94,11.58,3.39,42.46,17.94,858.51,0.0,0.95,0.31,0.52,0.0,0.63,0.12,0.01,0.39,0.05,0.05,1.8,0.24,0.48,,,,56.11,1848.89,0.28,1.27,47.883798327489785,-110.5486729749944,2018-04-06,hrww,20
104,63.676,10.7,henrys,hrww,0,30.9,3.09,ww,11.72,3.5,11.58,6.56,42.46,17.94,858.54,1.0,0.93,-0.37,0.47,0.0,0.64,0.12,0.01,0.39,0.05,0.04,1.8,0.23,0.5,,,,56.11,1848.89,0.31,1.47,47.883758460343685,-110.54867405518814,2018-04-06,hrww,20
105,57.5781,10.7,henrys,hrww,0,28.79,3.16,ww,11.72,10.23,11.58,12.9,42.46,17.94,858.54,1.0,0.93,-0.37,0.47,0.0,0.64,0.12,0.01,0.39,0.05,0.04,1.8,0.23,0.5,,,,56.11,1848.89,0.31,1.47,47.883697928902656,-110.54867494543687,2018-04-06,hrww,20
106,68.0666,10.8,henrys,hrww,0,43.57,3.18,ww,13.17,10.72,11.81,9.86,17.11,42.24,858.21,1.0,-0.12,-0.99,0.48,0.02,0.62,0.13,0.01,0.42,0.05,0.06,1.99,0.22,0.49,,,,56.11,1848.89,0.31,1.28,47.88413219128508,-110.54838484545087,2018-04-06,hrww,20
107,65.1424,10.8,henrys,hrww,0,44.88,3.17,ww,13.17,1.78,12.85,5.98,17.11,41.86,858.21,1.0,-0.12,-0.99,0.48,0.02,0.62,0.13,0.01,0.42,0.05,0.06,1.99,0.22,0.49,,,,56.11,1848.89,0.31,1.28,47.8842126855793,-110.5483846753052,2018-04-06,hrww,20
108,63.0579,10.6,henrys,hrww,0,45.07,3.11,ww,13.17,8.49,11.81,8.62,17.11,42.24,858.21,1.0,-0.12,-0.99,0.48,0.02,0.62,0.13,0.01,0.42,0.05,0.06,1.99,0.22,0.49,,,,56.11,1848.89,0.31,1.28,47.88415225128507,-110.54838500545165,2018-04-06,hrww,20
109,62.2828,10.9,henrys,hrww,0,45.61,3.11,ww,13.17,3.97,11.81,7.59,17.11,42.24,858.21,1.0,-0.12,-0.99,0.48,0.02,0.62,0.13,0.01,0.42,0.05,0.06,1.99,0.22,0.49,,,,56.11,1848.89,0.31,1.28,47.88419292796156,-110.54838498525793,2018-04-06,hrww,20
110,61.0118,11.0,henrys,hrww,0,46.41,3.07,ww,13.17,6.26,11.81,7.81,17.11,42.24,858.21,1.0,-0.12,-0.99,0.48,0.02,0.62,0.13,0.01,0.42,0.05,0.06,1.99,0.22,0.49,,,,56.11,1848.89,0.31,1.28,47.884172338432336,-110.5483851154059,2018-04-06,hrww,20
111,54.9679,10.7,henrys,hrww,0,45.23,3.2,ww,11.62,14.49,12.17,12.75,5.98,42.24,858.22,0.0,0.19,-0.98,0.45,0.02,0.61,0.13,0.02,0.4,0.04,0.06,1.88,0.19,0.49,,,,56.11,1848.89,0.31,1.34,47.8840720427258,-110.54838554514156,2018-04-06,hrww,20
112,63.9484,10.9,henrys,hrww,0,43.5,3.29,ww,11.62,11.92,11.81,11.43,5.98,42.24,858.22,0.0,0.19,-0.98,0.45,0.02,0.61,0.13,0.02,0.4,0.04,0.06,1.88,0.19,0.49,,,,56.11,1848.89,0.31,1.34,47.884112043196964,-110.54838479534155,2018-04-06,hrww,20
113,59.1028,11.1,henrys,hrww,0,42.24,3.24,ww,11.62,13.09,11.81,13.2,5.98,42.24,858.22,0.0,0.19,-0.98,0.45,0.02,0.61,0.13,0.02,0.4,0.04,0.06,1.88,0.19,0.49,,,,56.11,1848.89,0.31,1.34,47.8840919203437,-110.54838522520124,2018-04-06,hrww,20
114,52.1304,10.9,henrys,hrww,0,44.0,3.26,ww,13.03,11.74,12.17,4.66,5.98,42.78,858.24,0.0,0.89,0.45,0.42,0.01,0.61,0.13,0.02,0.4,0.04,0.06,1.88,0.19,0.48,,,,56.11,1848.89,0.31,1.34,47.88399214652015,-110.54838648544533,2018-04-06,hrww,20
115,53.0914,10.8,henrys,hrww,0,40.37,3.12,ww,13.03,10.97,12.17,4.48,5.98,42.78,858.29,1.0,1.0,0.02,0.41,0.0,0.61,0.12,0.02,0.41,0.05,0.06,1.87,0.23,0.47,,,,56.11,1848.89,0.3,1.37,47.88393202272585,-110.54838641513606,2018-04-06,hrww,20
116,55.2726,10.7,henrys,hrww,0,45.44,3.17,ww,13.03,15.64,12.17,10.66,5.98,42.78,858.22,0.0,0.19,-0.98,0.45,0.02,0.61,0.13,0.02,0.4,0.04,0.06,1.88,0.19,0.49,,,,56.11,1848.89,0.31,1.34,47.884052595107825,-110.54838609507573,2018-04-06,hrww,20
117,55.7769,11.1,henrys,hrww,0,39.44,3.16,ww,13.03,12.82,12.17,6.54,5.98,42.78,858.24,0.0,0.89,0.45,0.42,0.01,0.61,0.13,0.02,0.4,0.04,0.06,1.88,0.19,0.48,,,,56.11,1848.89,0.31,1.34,47.88401272843228,-110.54838654539965,2018-04-06,hrww,20
118,55.2774,10.4,henrys,hrww,0,38.3,3.21,ww,13.03,11.04,12.17,3.38,5.98,42.78,858.24,0.0,0.89,0.45,0.42,0.01,0.61,0.13,0.02,0.4,0.04,0.06,1.88,0.19,0.48,,,,56.11,1848.89,0.31,1.34,47.88397255652019,-110.54838627544457,2018-04-06,hrww,20
119,55.5253,10.9,henrys,hrww,0,42.94,3.15,ww,13.03,14.09,12.17,8.51,5.98,42.78,858.24,0.0,0.89,0.45,0.42,0.01,0.61,0.13,0.02,0.4,0.04,0.06,1.88,0.19,0.48,,,,56.11,1848.89,0.31,1.34,47.884032152725794,-110.54838636513999,2018-04-06,hrww,20
120,54.3425,10.7,henrys,hrww,0,42.23,3.14,ww,13.03,10.77,12.17,3.28,5.98,42.78,858.24,0.0,0.89,0.45,0.42,0.01,0.61,0.13,0.02,0.4,0.04,0.06,1.88,0.19,0.48,,,,56.11,1848.89,0.31,1.34,47.88395211366754,-110.54838629543445,2018-04-06,hrww,20
121,51.582,10.5,henrys,hrww,0,41.79,3.15,ww,11.66,7.21,11.78,7.93,20.6,42.78,858.29,1.0,1.0,0.02,0.41,0.0,0.61,0.12,0.02,0.41,0.05,0.06,1.87,0.23,0.47,,,,56.11,1848.89,0.3,1.37,47.883891800343704,-110.5483874751934,2018-04-06,hrww,20
122,62.779,11.0,henrys,hrww,0,40.55,3.11,ww,11.66,9.44,12.17,6.26,20.6,42.78,858.29,1.0,1.0,0.02,0.41,0.0,0.61,0.12,0.02,0.41,0.05,0.06,1.87,0.23,0.47,,,,56.11,1848.89,0.3,1.37,47.883911909871664,-110.54838693492138,2018-04-06,hrww,20
0,63.4257,10.8,henrys,hrww,0,35.36,3.14,ww,10.4,11.14,11.6,3.21,17.94,31.47,857.71,1.0,0.93,0.36,0.48,0.02,0.53,0.13,0.02,0.32,0.04,0.07,1.29,0.19,0.51,,,,56.11,1848.89,0.33,1.43,47.88481122128506,-110.54838052547751,2018-04-06,hrww,60
1,60.196,10.8,henrys,hrww,0,23.15,3.06,ww,10.5,11.63,13.74,3.54,0.0,46.79,857.48,1.0,1.0,0.07,0.45,0.01,0.59,0.13,0.01,0.35,0.05,0.05,1.5,0.21,0.53,,,,56.11,1848.89,0.33,1.53,47.884970213667465,-110.54866465547447,2018-04-08,hrww,60
2,63.1314,10.8,henrys,hrww,0,23.8,3.23,ww,11.39,4.76,13.74,11.02,0.0,42.95,857.37,0.0,0.93,0.37,0.44,0.01,0.59,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.88504897319698,-110.54866328537835,2018-04-08,hrww,60
3,62.3756,10.8,henrys,hrww,0,20.86,3.11,ww,10.5,16.8,13.74,7.61,0.0,46.79,857.58,1.0,0.98,0.17,0.45,0.01,0.58,0.13,0.01,0.35,0.05,0.05,1.5,0.21,0.54,,,,56.11,1848.89,0.33,1.53,47.8848912712851,-110.54866450548067,2018-04-08,hrww,60
4,63.5239,10.8,henrys,hrww,0,20.31,3.13,ww,10.5,15.21,13.74,5.68,0.0,46.79,857.58,1.0,0.98,0.17,0.45,0.01,0.58,0.13,0.01,0.35,0.05,0.05,1.5,0.21,0.54,,,,56.11,1848.89,0.33,1.53,47.884910884137796,-110.54866452547212,2018-04-08,hrww,60
5,63.8042,10.9,henrys,hrww,0,19.77,3.11,ww,10.5,12.55,13.74,3.07,0.0,46.79,857.48,1.0,1.0,0.07,0.45,0.01,0.59,0.13,0.01,0.35,0.05,0.05,1.5,0.21,0.53,,,,56.11,1848.89,0.33,1.53,47.88495062413776,-110.5486646054737,2018-04-08,hrww,60
6,61.6932,11.0,henrys,hrww,0,23.29,3.1,ww,11.39,1.76,11.85,13.81,0.0,42.95,857.37,0.0,0.93,0.37,0.44,0.01,0.59,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.885107503667484,-110.54866285547988,2018-04-08,hrww,60
7,58.2915,10.6,henrys,hrww,0,23.11,3.13,ww,11.39,0.49,11.85,13.96,0.0,42.95,857.37,0.0,0.93,0.37,0.44,0.01,0.59,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.88508753366753,-110.54866287547907,2018-04-08,hrww,60
8,54.2579,11.0,henrys,hrww,0,16.46,3.17,ww,10.5,13.75,13.74,3.97,0.0,46.79,857.58,1.0,0.98,0.17,0.45,0.01,0.58,0.13,0.01,0.35,0.05,0.05,1.5,0.21,0.54,,,,56.11,1848.89,0.33,1.53,47.88493107652017,-110.54866460548224,2018-04-08,hrww,60
9,59.6811,10.7,henrys,hrww,0,23.91,3.17,ww,11.39,2.67,13.74,13.03,0.0,42.95,857.37,0.0,0.93,0.37,0.44,0.01,0.59,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.88506775128501,-110.54866319548762,2018-04-08,hrww,60
10,56.1848,10.5,henrys,hrww,0,27.65,3.07,ww,10.5,11.07,13.74,4.99,0.0,42.95,857.48,1.0,1.0,0.07,0.45,0.01,0.59,0.13,0.01,0.35,0.05,0.05,1.5,0.21,0.53,,,,56.11,1848.89,0.33,1.53,47.88498946604992,-110.54866451545973,2018-04-08,hrww,60
11,58.4557,10.9,henrys,hrww,0,26.02,3.2,ww,11.39,7.03,13.74,8.85,0.0,42.95,857.37,0.0,0.93,0.37,0.44,0.01,0.59,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.885028487961485,-110.54866368529073,2018-04-08,hrww,60
12,65.9413,10.8,henrys,hrww,0,26.98,3.11,ww,11.39,9.2,13.74,6.84,0.0,42.95,857.48,1.0,1.0,0.07,0.45,0.01,0.59,0.13,0.01,0.35,0.05,0.05,1.5,0.21,0.53,,,,56.11,1848.89,0.33,1.53,47.88500897557931,-110.5486642553365,2018-04-08,hrww,60
13,66.761,10.8,henrys,hrww,0,22.64,3.15,ww,11.46,6.15,10.19,11.36,0.0,78.45,857.89,1.0,1.0,0.02,0.55,0.02,0.59,0.14,0.01,0.36,0.05,0.06,1.54,0.23,0.5,,,,56.11,1848.89,0.33,1.52,47.88473412890264,-110.54866561547757,2018-04-08,hrww,60
14,59.7157,11.0,henrys,hrww,0,19.56,3.12,ww,10.5,18.51,13.74,9.64,0.0,46.79,857.58,1.0,0.98,0.17,0.45,0.01,0.58,0.13,0.01,0.35,0.05,0.05,1.5,0.21,0.54,,,,56.11,1848.89,0.33,1.53,47.8848717084323,-110.5486646054334,2018-04-08,hrww,60
15,58.8854,11.1,henrys,hrww,0,21.07,3.12,ww,11.46,8.4,10.19,13.15,0.0,78.45,857.89,1.0,1.0,0.02,0.55,0.02,0.59,0.14,0.01,0.36,0.05,0.06,1.54,0.23,0.5,,,,56.11,1848.89,0.33,1.52,47.884754368902676,-110.54866572547839,2018-04-08,hrww,60
16,61.4603,11.1,henrys,hrww,0,18.89,3.12,ww,11.46,10.48,10.19,14.9,0.0,78.45,857.73,1.0,0.99,-0.16,0.49,0.01,0.57,0.13,0.01,0.36,0.05,0.06,1.54,0.23,0.52,,,,56.11,1848.89,0.33,1.52,47.88477309366748,-110.54866571546671,2018-04-08,hrww,60
17,67.7218,11.0,henrys,hrww,0,20.85,3.17,ww,11.46,17.1,13.74,13.81,0.0,78.45,857.73,1.0,0.99,-0.16,0.49,0.01,0.57,0.13,0.01,0.36,0.05,0.06,1.54,0.23,0.52,,,,56.11,1848.89,0.33,1.52,47.88483266319696,-110.54866513536986,2018-04-08,hrww,60
18,59.1614,10.7,henrys,hrww,0,20.88,3.25,ww,11.46,14.85,12.82,14.87,0.0,78.45,857.73,1.0,0.99,-0.16,0.49,0.01,0.57,0.13,0.01,0.36,0.05,0.06,1.54,0.23,0.52,,,,56.11,1848.89,0.33,1.52,47.884812370814686,-110.54866538540315,2018-04-08,hrww,60
19,61.8839,10.8,henrys,hrww,0,26.85,3.28,ww,11.46,1.76,10.19,8.57,0.0,78.45,857.89,1.0,1.0,0.02,0.55,0.02,0.59,0.14,0.01,0.36,0.05,0.06,1.54,0.23,0.5,,,,56.11,1848.89,0.33,1.52,47.8846945460499,-110.54866572544812,2018-04-08,hrww,60
20,65.8926,10.6,henrys,hrww,0,25.09,3.2,ww,11.46,4.02,10.19,9.86,0.0,78.45,857.89,1.0,1.0,0.02,0.55,0.02,0.59,0.14,0.01,0.36,0.05,0.06,1.54,0.23,0.5,,,,56.11,1848.89,0.33,1.52,47.884714888902636,-110.54866563547684,2018-04-08,hrww,60
21,60.0837,11.0,henrys,hrww,0,23.94,3.2,ww,11.46,0.47,10.19,7.77,0.0,78.45,857.89,1.0,1.0,0.02,0.55,0.02,0.59,0.14,0.01,0.36,0.05,0.06,1.54,0.23,0.5,,,,56.11,1848.89,0.33,1.52,47.88467477843232,-110.54866606542566,2018-04-08,hrww,60
22,61.4758,11.0,henrys,hrww,0,21.09,3.14,ww,11.46,19.24,13.74,11.74,0.0,46.79,857.58,1.0,0.98,0.17,0.45,0.01,0.58,0.13,0.01,0.35,0.05,0.05,1.5,0.21,0.54,,,,56.11,1848.89,0.33,1.53,47.884851913197,-110.5486649653706,2018-04-08,hrww,60
23,59.4612,10.9,henrys,hrww,0,20.24,3.17,ww,11.46,12.66,12.82,15.83,0.0,78.45,857.73,1.0,0.99,-0.16,0.49,0.01,0.57,0.13,0.01,0.36,0.05,0.06,1.54,0.23,0.52,,,,56.11,1848.89,0.33,1.52,47.88479269843235,-110.54866552543028,2018-04-08,hrww,60
24,57.9623,10.6,henrys,hrww,0,29.92,3.46,ww,10.12,8.63,12.0,3.73,40.62,17.23,857.21,1.0,0.73,0.68,0.49,0.01,0.55,0.13,0.01,0.37,0.05,0.06,1.57,0.23,0.51,,,,56.11,1848.89,0.32,1.5,47.88523425081465,-110.54851501459117,2018-04-06,hrww,60
25,67.1187,10.4,henrys,hrww,0,27.67,3.44,ww,10.12,10.89,12.0,5.08,40.62,17.23,857.21,1.0,0.73,0.68,0.49,0.01,0.55,0.13,0.01,0.37,0.05,0.06,1.57,0.23,0.51,,,,56.11,1848.89,0.32,1.5,47.88521387843229,-110.54851487456408,2018-04-06,hrww,60
26,65.3761,10.3,henrys,hrww,0,35.66,3.38,ww,10.12,1.82,12.0,6.31,40.62,17.23,857.12,1.0,0.79,0.62,0.48,0.02,0.58,0.13,0.01,0.37,0.05,0.06,1.57,0.23,0.51,,,,56.11,1848.89,0.32,1.5,47.8852954812851,-110.54851539451437,2018-04-06,hrww,60
27,69.2722,10.6,henrys,hrww,0,29.59,3.52,ww,10.12,6.36,12.0,3.49,40.62,17.23,857.21,1.0,0.73,0.68,0.49,0.01,0.55,0.13,0.01,0.37,0.05,0.06,1.57,0.23,0.51,,,,56.11,1848.89,0.32,1.5,47.885254668432296,-110.54851524456245,2018-04-06,hrww,60
28,66.2929,10.5,henrys,hrww,0,34.98,3.4,ww,10.12,0.47,12.0,8.31,40.62,17.23,857.12,1.0,0.79,0.62,0.48,0.02,0.58,0.13,0.01,0.37,0.05,0.06,1.57,0.23,0.51,,,,56.11,1848.89,0.32,1.5,47.88531583937295,-110.54851517456007,2018-04-06,hrww,60
29,62.7683,10.3,henrys,hrww,0,28.07,3.46,ww,10.12,13.16,12.0,6.92,40.62,17.23,857.26,0.0,1.0,0.03,0.46,0.01,0.55,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.88519348413777,-110.54851495452766,2018-04-06,hrww,60
30,69.4826,10.1,henrys,hrww,0,33.19,3.41,ww,10.12,4.1,12.0,4.55,40.62,17.23,857.21,1.0,0.73,0.68,0.49,0.01,0.55,0.13,0.01,0.37,0.05,0.06,1.57,0.23,0.51,,,,56.11,1848.89,0.32,1.5,47.88527496604992,-110.54851545453997,2018-04-06,hrww,60
31,61.8992,10.4,henrys,hrww,0,28.56,3.52,ww,11.39,14.17,12.0,8.95,40.62,24.71,857.26,0.0,1.0,0.03,0.46,0.01,0.55,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.885173196990614,-110.54851515459357,2018-04-06,hrww,60
32,65.0613,10.6,henrys,hrww,0,31.94,3.54,ww,11.39,12.82,12.0,11.04,16.16,24.71,857.26,0.0,1.0,0.03,0.46,0.01,0.55,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.88515301699053,-110.54851566459436,2018-04-06,hrww,60
33,67.7999,10.5,henrys,hrww,0,29.23,3.46,ww,11.39,11.75,12.0,13.2,16.16,24.71,857.26,0.0,1.0,0.03,0.46,0.01,0.55,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.88513273413772,-110.54851602453006,2018-04-06,hrww,60
34,64.6429,10.8,henrys,hrww,0,45.05,3.1,ww,12.67,10.87,12.93,5.43,40.62,17.23,857.16,1.0,0.96,0.28,0.47,0.01,0.58,0.14,0.01,0.35,0.05,0.05,1.5,0.2,0.52,,,,56.11,1848.89,0.32,1.59,47.88520509413775,-110.5483772954837,2018-04-06,hrww,60
35,63.9721,11.0,henrys,hrww,0,43.18,3.02,ww,10.94,7.48,12.93,3.02,40.62,17.23,857.16,1.0,0.96,0.28,0.47,0.01,0.58,0.14,0.01,0.35,0.05,0.05,1.5,0.2,0.52,,,,56.11,1848.89,0.32,1.59,47.88524469034371,-110.54837697524654,2018-04-06,hrww,60
36,62.1435,10.8,henrys,hrww,0,45.42,3.1,ww,10.94,5.25,12.93,3.73,40.62,17.23,857.16,1.0,0.96,0.28,0.47,0.01,0.58,0.14,0.01,0.35,0.05,0.05,1.5,0.2,0.52,,,,56.11,1848.89,0.32,1.59,47.885264707489796,-110.54837624505203,2018-04-06,hrww,60
37,65.2316,10.7,henrys,hrww,0,41.25,3.2,ww,10.94,3.03,12.93,5.34,40.62,17.23,857.16,1.0,0.96,0.28,0.47,0.01,0.58,0.14,0.01,0.35,0.05,0.05,1.5,0.2,0.52,,,,56.11,1848.89,0.32,1.59,47.8852847498717,-110.54837563497532,2018-04-06,hrww,60
38,67.817,11.1,henrys,hrww,0,41.89,3.04,ww,10.94,9.69,12.93,3.8,40.62,17.23,857.16,1.0,0.96,0.28,0.47,0.01,0.58,0.14,0.01,0.35,0.05,0.05,1.5,0.2,0.52,,,,56.11,1848.89,0.32,1.59,47.88522479843226,-110.54837724544727,2018-04-06,hrww,60
39,65.713,11.2,henrys,hrww,0,49.64,3.28,ww,10.94,0.89,12.93,7.21,40.62,17.23,857.06,1.0,0.94,0.34,0.46,0.02,0.6,0.13,0.01,0.35,0.05,0.05,1.5,0.2,0.53,,,,56.11,1848.89,0.32,1.59,47.885304075579235,-110.5483751453481,2018-04-06,hrww,60
40,67.0179,11.1,henrys,hrww,0,45.62,3.23,ww,10.94,1.38,11.07,7.75,40.62,17.23,857.06,1.0,0.94,0.34,0.46,0.02,0.6,0.13,0.01,0.35,0.05,0.05,1.5,0.2,0.53,,,,56.11,1848.89,0.32,1.59,47.885324263667485,-110.54837488548839,2018-04-06,hrww,60
41,67.9624,10.8,henrys,hrww,0,43.63,3.2,ww,12.67,11.28,12.93,7.36,40.62,24.71,857.27,1.0,1.0,-0.07,0.49,0.01,0.56,0.14,0.01,0.34,0.05,0.05,1.43,0.22,0.53,,,,56.11,1848.89,0.32,1.53,47.885185409372895,-110.54837720544573,2018-04-06,hrww,60
42,66.7332,11.0,henrys,hrww,0,44.44,3.21,ww,12.67,12.08,12.93,9.41,40.62,24.71,857.27,1.0,1.0,-0.07,0.49,0.01,0.56,0.14,0.01,0.34,0.05,0.05,1.43,0.22,0.53,,,,56.11,1848.89,0.32,1.53,47.885165576520194,-110.54837713549144,2018-04-06,hrww,60
43,57.0721,11.1,henrys,hrww,0,41.83,3.17,ww,12.67,13.2,12.93,11.48,16.16,24.71,857.27,1.0,1.0,-0.07,0.49,0.01,0.56,0.14,0.01,0.34,0.05,0.05,1.43,0.22,0.53,,,,56.11,1848.89,0.32,1.53,47.88514610604987,-110.54837721546586,2018-04-06,hrww,60
44,61.974,11.2,henrys,hrww,0,41.42,3.16,ww,11.88,14.44,12.93,13.62,16.16,24.71,857.27,1.0,1.0,-0.07,0.49,0.01,0.56,0.14,0.01,0.34,0.05,0.05,1.43,0.22,0.53,,,,56.11,1848.89,0.32,1.53,47.88512628604987,-110.54837719546511,2018-04-06,hrww,60
45,57.9362,10.4,henrys,hrww,0,21.16,3.22,ww,10.12,12.02,12.0,7.79,16.41,42.95,857.27,1.0,0.89,0.45,0.51,0.01,0.58,0.14,0.01,0.37,0.05,0.06,1.57,0.23,0.52,,,,56.11,1848.89,0.32,1.5,47.88526462413779,-110.54866184548604,2018-04-06,hrww,60
46,59.5674,10.7,henrys,hrww,0,20.79,3.19,ww,10.12,13.09,12.0,7.55,16.41,42.95,857.27,1.0,0.89,0.45,0.51,0.01,0.58,0.14,0.01,0.37,0.05,0.06,1.57,0.23,0.52,,,,56.11,1848.89,0.32,1.5,47.88524530413778,-110.54866162548528,2018-04-06,hrww,60
47,62.9395,10.9,henrys,hrww,0,18.7,3.17,ww,10.12,14.47,12.0,7.95,16.41,42.95,857.27,1.0,0.89,0.45,0.51,0.01,0.58,0.14,0.01,0.37,0.05,0.06,1.57,0.23,0.52,,,,56.11,1848.89,0.32,1.5,47.88522514604994,-110.54866163546897,2018-04-06,hrww,60
48,62.3708,10.8,henrys,hrww,0,24.01,3.24,ww,10.12,11.25,12.0,8.6,16.41,42.95,857.27,1.0,0.89,0.45,0.51,0.01,0.58,0.14,0.01,0.37,0.05,0.06,1.57,0.23,0.52,,,,56.11,1848.89,0.32,1.5,47.885284256520166,-110.54866196549611,2018-04-06,hrww,60
49,56.3776,11.0,henrys,hrww,0,17.41,3.15,ww,11.39,12.68,12.0,8.87,16.41,42.95,857.27,1.0,0.89,0.45,0.51,0.01,0.58,0.14,0.01,0.37,0.05,0.06,1.57,0.23,0.52,,,,56.11,1848.89,0.32,1.5,47.88520583796154,-110.54866183529772,2018-04-06,hrww,60
50,60.6722,11.0,henrys,hrww,0,25.04,3.06,ww,11.74,10.55,12.99,8.17,28.02,42.95,857.16,0.0,0.87,0.48,0.48,0.01,0.6,0.14,0.01,0.37,0.05,0.06,1.57,0.23,0.54,,,,56.11,1848.89,0.32,1.5,47.88532385604987,-110.54866180547286,2018-04-06,hrww,60
51,61.1422,11.0,henrys,hrww,0,20.72,3.13,ww,10.12,10.85,12.0,9.83,28.02,42.95,857.16,0.0,0.87,0.48,0.48,0.01,0.6,0.14,0.01,0.37,0.05,0.06,1.57,0.23,0.54,,,,56.11,1848.89,0.32,1.5,47.885304173667535,-110.5486618754876,2018-04-06,hrww,60
52,58.9185,10.5,henrys,hrww,0,19.89,3.2,ww,11.39,8.25,12.0,11.85,16.41,42.95,857.34,0.0,0.63,0.78,0.5,0.01,0.58,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.88516595843226,-110.54866254544497,2018-04-06,hrww,60
53,63.1393,10.8,henrys,hrww,0,20.14,3.11,ww,11.39,3.89,11.85,14.01,16.41,42.95,857.34,0.0,0.63,0.78,0.5,0.01,0.58,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.885126743667485,-110.54866279548062,2018-04-06,hrww,60
54,61.3807,10.8,henrys,hrww,0,19.81,3.15,ww,11.39,6.12,12.0,13.56,16.41,42.95,857.34,0.0,0.63,0.78,0.5,0.01,0.58,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.88514675604995,-110.5486627554659,2018-04-06,hrww,60
55,63.1056,10.5,henrys,hrww,0,21.36,3.15,ww,11.39,10.46,12.0,10.23,16.41,42.95,857.34,0.0,0.63,0.78,0.5,0.01,0.58,0.13,0.01,0.36,0.05,0.05,1.52,0.21,0.51,,,,56.11,1848.89,0.32,1.48,47.885185815579256,-110.54866217534342,2018-04-06,hrww,60
